"id","nombre_obra","tipo_de_obra","descripcion_obra","ente_contratante","localidad","partido","habitantes_afectados","fecha_contratacion","ente_financia","monto_presupuestado","porcentaje_obra"
"6.5","RED SECUNDARIA CLOACAL EZEIZA - RESTO 1 (PARCIAL)","Cloaca","El objetivo de las obras es la ejecución de la red secundaria para la evacuación de los efluentes cloacales provenientes de la zona Ezeiza Norte Resto 1, establecida en el partido de Ezeiza. La red descargará sus caudales a un colector existente OSBA DN600 sobre calle Humberto 1° el cual guiará finalmente los líquidos cloacales a la Planta El Jagüel. 
Las obras contemplan la instalación de 21.446 m de cañería colectora cloacal de PVC de DN 200 mm, 935 m de cañería colectora cloacal de PVC de DN 225, 308 m de cañería colectora cloacal de PVC de DN 315 rigidez nominal SN8 de y 811 m de cañería colectora DN 315 rigidez SN32, con sus respectivos accesorios; la ejecución de 1.381 conexiones cortas y 879 largas; la construcción de 219 bocas de registro y 87 bocas de acceso y ventilación, la ejecución de 7 empalmes con bocas de registro existente, 1 cruce de arroyo, dos obras de desvío de redes existentes y empalme a nuevas bocas de registro y la desafectación de las bocas de registro y cañería existente DN200 que están en servicio cuya traza inicia en Granaderos y Florencio Varela, continúa por Granaderos, gira en Gral. Alvear y sigue hasta Malvinas Argentinas después del cruce del Arroyo Ing. Rossi. Se mantiene la boca de registro de inicio para derivar los efluentes a una nueva traza.","","EZEIZA","Ezeiza",7936,"2017-08-08","AYSA - Fuente 1.1.",76672365.63,100
"6.6","RED SECUNDARIA EZEIZA 2A (1760101)","Agua","Ejecución de la red secundaria en el Barrio Ezeiza 2A para el abastecimiento y distribución en el partido de Ezeiza. Las obras consisten en: Instalación por vereda de cañería distribuidora de PVC 74 m. de DN 225 mm.,3214 m de DN 160 mm.,7729 m. de DN 110 mm., y 14393m. de DN 90 mm. Conexiones domiciliarias 1.373 cortas y 1.124 largas. Se ejecutarán 106 reconexiones domiciliarias a conexión existente. ","","SPEGAZZINI","Ezeiza",16300,"2017-12-12","AYSA - Fuente 1.1.",43913244.7,100
"6.7","PLAN AYSA A+T D.R.SUR-EZEIZA ALFONSINA STORNI","Agua","Red Secundaria de Cloaca","","Ezeiza","Ezeiza",2620,"2018-08-16","AYSA - Fuente 1.1.",6431847.91,100
"6.8","BARRIO ATE M1 (SA70252) (FP)","Agua","Red Secundaria de Agua","","Ezeiza","Ezeiza",1528,"2020-09-03","AYSA - Fuente 2.2.",13555078.95,100
"7.1","Se está finalizando con los pliegos para proceder con la licitación. Es complementaria a la obra 2a-2b","Agua","Nuevas perforaciones y ampliación de redes de agua","DiPAC","General Las Heras.","General Las Heras",0,"0000-00-00","S.P.A.R.",345271974,0
"7.2","Villars - Optimización y ampliación del servicio de agua potable","Agua","Nuevas perforaciones y ampliación de redes de agua","DiPAC","Villars","General Las Heras",0,"0000-00-00","PROVINCIA",74567364,0
"7.3","Desagües cloacales en Gral. Las Heras - Colectoras primarias
(Según Plan Director: Construcción Colector Oeste (calle Colón) Etapa I)","Cloaca","Ejecución de cañerías colectoras primarias, bocas de registro.","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",6000,"0000-00-00","PROVINCIA",9999788.53,100
"7.4","""Desagüe Colector Cloacal"".","Cloaca","Cañería Colectora de 400 mm. de Ampliación de Red de Desagües Cloacales.","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",5000,"0000-00-00","Ministerio de Infraestructura y Servicios Públicos de la Provincia de Buenos Aires.",9999785.21,100
"7.5","Rehabilitación y Optimización de la Planta Depuradora de Líquidos Cloacales- Etapa I - Las Heras  Provincia de Buenos Aires","Cloaca","Se prevé en dos Etapas la ejecución de la mejora y ampliación de la planta depuradora existente.
La Primera Etapa, a construir durante al año 2017, prevé la Optimización y Rehabilitación de la planta existente, a fin de cubrir la demanda al año 10 indicada más arriba.
La Segunda Etapa, a construir durante los años 2019 y 2020 según el Plan Director, prevé la Ampliación de la planta a fin de cubrir la demanda indicada más arriba para el año 20 del período de diseño.","ENOHSA","General Las Heras.","General Las Heras",0,"2017-01-05","ENOHSA",32751542.26,0
"7.6","Extensión de Agua Potable 1º Etapa","Agua","3.870 mts de red, empalme a red","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",1000,"2013-03-27","ENOHSA",149785,22
"7.7","REDES COLECTORAS CLOACALES-ZONA NORTE- CUENCA II","Cloaca","1.020 ml de cañeria, 180 conexiones domiciliarias, 6 bocas de registro","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",720,"2013-07-17","ENOHSA",402591.2,72
"7.8","Desagües cloacales en Gral. Las Heras - Colectoras primarias (Según Plan Director: Construcción Colector Oeste (calle Colón) Etapa I) Zona 2","Cloaca","Sistema de Redes Cloacales Cuenca Matanza - Riachuelo - Planimetría Zona 2 - 5.317 ml cañeria de PVC - Ejecución de cañerías colectoras primarias, bocas de registro.","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",0,"2015-04-16","ENOHSA",0,100
"7.9","Sistema de Redes Cloacales Cuenca Matanza - Riachuelo - Planimetría Zona 1","Cloaca","Sistema de Redes Cloacales Cuenca Matanza - Riachuelo - Planimetría Zona 1 - 4.861ml cañeria PVC de DN 160mm  - Ejecución de cañerías colectoras primarias, bocas de registro.","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",1392,"2015-04-16","ENOHSA",0,100
"7.10","Sistema de Redes Cloacales Cuenca Matanza - Riachuelo - Planimetría Zona 3","Cloaca","5676 mts de cañeria 840 conexiones cortas y largas, 62 Bocas de Registro, Empalme a Boca existente","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",2400,"2015-04-16","ENOHSA",7956907.63,100
"7.11","Sistema de Redes Cloacales Cuenca Matanza - Riachuelo - Planimetría Zona 4","Cloaca","Sistema de Redes Cloacales Cuenca Matanza - Riachuelo - Planimetría Zona 4 - 5.692 ml de cañeria  - Ejecución de cañerías colectoras primarias, bocas de registro.","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",1296,"2015-04-16","ENOHSA",0,100
"7.12","DESAGUES CLOACALES EN LA LOCALIDAD DE GENERAL LAS HERAS ZONA 6","Cloaca","Ejecución de la red secundaria de Desagues Cloacales en el Sureste de la Localidad y de un colector primario que conectará los efluentes cloacales del mismo sector, para la posterior descarga en colector existente","DiPAC","General Las Heras.","General Las Heras",3000,"2022-01-19","PROVINCIA",196046331.64,74
"7.13","DESAGUES CLOACALES EN LA LOCALIDAD DE GENERAL LAS HERAS- ZONA 7 Y 8","Cloaca","Se instalarán 6.740m. De cañería colectora cloacal dn 160 mm de PVC, 240 conexiones y 54 bocas de registro","DiPAC","General Las Heras.","General Las Heras",2000,"2022-02-22","PROVINCIA",199177147.22,76
"7.14","RECAMBIO RED DE AGUA POTABLE GENERAL LAS HERAS- ETAPA 2 (Optimización y Ampliación del Servicio de Agua Potable) ","Agua","Nuevas Perforaciones y Ampliación de Redes de Agua","DiPAC","General Las Heras.","General Las Heras",0,"0000-00-00","PROVINCIA",0,0
"7.15","Recambio de red de agua potable Las Heras - Etapa 1 y Etapa 2","Agua","Recambio Cañerías Red de Agua","Municipalidad de General Las Heras","General Las Heras.","General Las Heras",0,"0000-00-00","ENOHSA",515736142,32
"7.16","Acondicionamiento y Ampliación PDLC Las Heras","Cloaca","Ampliación planta depuradora","ENOHSA","General Las Heras.","General Las Heras",13000,"2017-05-01","ENOHSA",32751542.26,100
"7.17","Ampliacion Red de Agua Potable y Sistema de Producción y Almacenamiento - Barrio Los Churrines y Barrio La Barraca","Agua","Ampliación red agua","Municipalidad de Las Heras","General Las Heras.","General Las Heras",0,"0000-00-00","ENOHSA",45977261.59,100
"7.18","Ampliacion Red de Agua Potable y Sistema de Producción y Almacenamiento - Barrio Los Hornos","Agua","Ampliación red agua","Municipalidad de Las Heras","General Las Heras.","General Las Heras",0,"0000-00-00","ENOHSA",28247745.22,100
"8.1 ; 8.2","Planta de tratamiento de Barros sudoeste Obra Civil","Cloaca","Construcción de una planta de tratamiento de los barros resultantes del tratamiento de efluentes cloacales en la Planta Depuradora Sudoeste, la cual cuenta con un primer módulo con un caudal nominal de 2 m3/s, cuya cadena de tratamiento es por lechos bacterianos y con un segundo módulo con un caudal nominal de 1 m3/s con una cadena de tratamiento por barros activados.","AySA","Aldo Bonzi","La Matanza",0,"0000-00-00","BIRF - Fuente 1.1.",64431627.28,0
"8.3;8,4","Planta de tratamiento de Barros sudoeste Obra Electromecánica","Cloaca","Construcción de una planta de tratamiento de los barros resultantes del tratamiento de efluentes cloacales en la Planta Depuradora Sudoeste, la cual cuenta con un primer módulo con un caudal nominal de 2 m3/s, cuya cadena de tratamiento es por lechos bacterianos y con un segundo módulo con un caudal nominal de 1 m3/s con una cadena de tratamiento por barros activados.","AySA","Aldo Bonzi","La Matanza",0,"0000-00-00","BIRF - Fuente 1.1.",153877426.01,0
"8.5","COLECTOR CLOACAL ESTANISLAO DEL CAMPO-PARTIDO DE LA MATANZA","Cloaca","Las obras consisten en: Ejecución de cañería total en túnel: 2849 m. Ejecución de 30 bocas de registro. 1 cruce de ruta. 2 cruce de pluvial. 1 empalme a BR del Colector Laferrere Centro.Las obras consisten en: 
-Instalación de 225 m de hormigón armado prefabricado - clase 4 DN 800 mm, y 860 m de DN 900 mm.
-Ejecución de 13 bocas de registro
-Cruce de 1 Pluvial de DN1200 mm en la intersección de las calles Virgenes esq. Zarate DN 900","Aysa","ALDO BONZI","La Matanza",0,"2015-06-05","AYSA - Fuente 1.1.",265002774.62,100
"8.6","READECUACION COLECTOR E IMPULSION DE ESTACION LAFERRERE CENTRO","Cloaca","El objetivo de las obras es la readecuación del colector e impulsión de la Estación Laferrere Centro, ubicada en el Partido de La Matanza. La misma tiene un tramo de colector a gravedad y un tramo de impulsión. Esta obra se realiza debido al cambio de ubicación de la estación de bombeo desde A. Vespucio y Jamacarú a V. Bosch y V. Hugo. 
Tramo colector: instalación en zanja de 301 m de cañería colectora cloacal de PVC de clase 10 DN 500 mm, instalación en túnel liner de 374 m cañería cloacal de PVC clase 10 DN 500 mm, ejecución de un empalme, construcción de 10 bocas de registro, provisión y montaje de una compuerta con actuador mecánico de accionamiento manual.
Tramo impulsión: instalación de 198 m de cañería de impulsión cloacal de PVC clase 10 DN 355 mm, construcción de una cámara de acceso, una cámara de válvula de aire, ejecución de 2 empalmes y desafectación del tramo de impulsión a dejar fuera de servicio en la calle F. Zelada entre las calles V. Bosch y Utacarai.","AySA","LAFERRERE","La Matanza",0,"2017-01-09","AYSA - Fuente 1.1.",24692871.7,31
"8.7","NUEVA ESTACIÓN DE BOMBEO CLOACAL LAFERRERE CENTRO - OBRA CIVIL","Cloaca","Las obras consisten en:
Obra Electromecánica:
*La ingeniería de detalle y planos de ejecución de la obra mecánica y eléctrica en su totalidad. El proyecto de automatismo, la realización e instalación del software de automatismo, la provisión, instalación y software de los equipos de Telecontrol y la asistencia a los ensayos pre-operacional y la puesta en marcha del sistema./*La provisión, montaje y transporte de las electrobombas.
*La provisión e instalación de los equipos electromecánicos (tuberías, válvulas, tableros eléctricos de potencia  control y automatismo, los equipos de control y registros)/*La provisión e instalación de los equipos de automatismo./*Los ensayos pre-operacionales y en carga del automatismo y equipos de telecontrol./*Capacitación del personal de AySA a cargo de la explotación de la Estación de Bombeo.
Obra eléctrica:
Incluye todos los trabajos previstos para la alimentación de energía eléctrica de toda la obra.
Obra civil y arquitectura: Incluye todos los trabajos previstos en la construcción de la estructura de hormigón armado de la Estación de Bombeo, obras civiles y arquitectónicas de los pavimentos, veredas, instalaciones sanitarias, y la ingeniería de detalle y planos de ejecución del proyecto civil.","AySA","LAFERRERE","La Matanza",0,"2017-01-09","AYSA - Fuente 1.1.",11827381.91,96
"8.8","NUEVA ESTACIÓN DE BOMBEO CLOACAL LAFERRERE CENTRO - OBRA ELECTROMECANICA","Cloaca","Las obras consisten en:
Obra Electromecánica:
*La ingeniería de detalle y planos de ejecución de la obra mecánica y eléctrica en su totalidad. El proyecto de automatismo, la realización e instalación del software de automatismo, la provisión, instalación y software de los equipos de Telecontrol y la asistencia a los ensayos pre-operacional y la puesta en marcha del sistema.
*La provisión, montaje y transporte de las electrobombas.
*La provisión e instalación de los equipos electromecánicos (tuberías, válvulas, tableros eléctricos de potencia  control y automatismo, los equipos de control y registros)
*La provisión e instalación de los equipos de automatismo.
*Los ensayos pre-operacionales y en carga del automatismo y equipos de telecontrol.
*Capacitación del personal de AySA a cargo de la explotación de la Estación de Bombeo.
Obra eléctrica:
Incluye todos los trabajos previstos para la alimentación de energía eléctrica de toda la obra.
Obra civil y arquitectura: Incluye todos los trabajos previstos en la construcción de la estructura de hormigón armado de la Estación de Bombeo, obras civiles y arquitectónicas de los pavimentos, veredas, instalaciones sanitarias, y la ingeniería de detalle y planos de ejecución del proyecto civil.","AySA","LAFERRERE","La Matanza",0,"2017-01-09","AYSA - Fuente 1.1.",11586600.29,96
"8.9","PLAN AYSA A+T D.R OESTE - LA MATANZA","Agua","Red Primaria de Agua","AySA","La Matanza","La Matanza",1877,"2014-08-27","AYSA - Fuente 1.1.",32206050.68,100
"8.10","RED PRIMARIA DE AGUA - REFUERZO SAN ENRIQUE - ETAPA II","Agua","El objetivo de las obras es la realización de la Red Primaria de Agua, Refuerzo San Enrique EII, la cual abastecerá a los módulos de A+T denominados Santa Clara, San Enrique, 25 de Mayo, Santa María y Lasalle, en el partido de la Matanza.
Las obras contemplarán la instalación de 2.065 metros de cañería de FD K7 de DN 400mm, 930 metros de cañería de PVC Clase 10 de DN 355 mm, 865 metros de cañería de PVC Clase 10 de DN 315mm, 856 metros de cañería de PVC Clase 10 de DN 225mm, 470 metros de cañería de PVC Clase 10 de DN 160mm y 12 metros de cañería de PVC Clase 10 de DN 90mm, la ejecución de 5 cámaras de desagüe de DN 150mm, la ejecución de 14 cámaras para válvula de aire de DN 100mm, 4 cámaras para válvulas de aire de DN 80mm y 1 cámara para válvula de aire de DN 60mm,  con sus respectivos accesorios, la instalación de 1 válvula mariposa de DN 400mm, 4 válvulas esclusas de DN 250mm,  4 válvulas esclusas de DN 200mm, 6 válvulas esclusas de DN 150mm y 3 válvulas esclusas de DN 80mm con sus respectivas cámaras y accesorios, la ejecución de 12 tomas para motobomba y la ejecución de 1 empalmes con retiro de tapón y 8 empalmes con corte de cañería en instalación de ramal, todas a cañerías existentes.","AySA","GONZÁLEZ CATAN","La Matanza",0,"2016-06-03","AYSA - Fuente 1.1.",42602967.44,84
"8.11","EMPALMES CONEXIONES Y TRABAJOS ADICIONALES","Cloaca","Red Secundaria de Cloaca","AySA","La Matanza","La Matanza",1135,"0000-00-00","AYSA - Fuente 1.1.",1735019,0
"8.12","RED PRIMARIA DE AGUA - VINCULACIÓN ACUEDUCTO CON BATERÍA LAS NIEVES - E II","Agua","Las obras consisten en la ejecución de cañerías de fundición ductil 1.186 m de DN600, 589 m de DN500, 939 m de DN400, ejecución de cañerías de PVC PN 10: 988 m de DN355, 12 m de DN315, 983 m de DN225 y 156 m de DN160, ejecución de cámaras para desagüe 4 de DN200, 5 de DN150, 6 para tomas de motobomba DN150, para válvula de aire 4 de DN150, 7 de DN100 y 2 para DN80, para válvula mariposa 1 de DN500 y 1 de DN400, 4 para cámara de inspección, ejecución de empalmes 1 con retiro de tapón y 8 con corte de cañería e instalación de ramal. Trabajos especiales 1 cruce de ruta y 1 cruce de ferrocarril","","GONZÁLEZ CATAN","La Matanza",0,"2016-10-18","AYSA - Fuente 1.1.",45450546.14,100
"8.13","Plan AySA A+T La Matanza Pque. Sarmiento resto M2(1648L02)","Agua","Red Secundaria de Agua","","La Matanza","La Matanza",2838,"2016-06-14","AYSA - Fuente 1.1.",4334818.24,0
